cmt,tên,vận chuyển,giá,đóng gói,dịch vụ,mùi hương,chất lượng,kết cấu,độ bền,màu sắc,Không dùng được đánh X
Đóng gói cẩn thận giao hàng nhanh có tem phụ đầy đủ dùng OK lắm nhé khi nao hết sẽ ủng hộ tiếp,La Roche-Posay - Gel Rửa Mặt Tạo Bọt Cho Da Dầu Nhạy Cảm Effaclar Purifying Foaming Gel 200ml,1,0,1,1,0,1,0,0,0,
Mình order La roche posay nhưng shop giao nhầm Ducray rồi :-|,La Roche-Posay - Gel Rửa Mặt Tạo Bọt Cho Da Dầu Nhạy Cảm Effaclar Purifying Foaming Gel 200ml,0,0,0,1,0,0,0,0,0,
Chưa trả lời được câu hỏi người tiêu dùng,La Roche-Posay - Gel Rửa Mặt Tạo Bọt Cho Da Dầu Nhạy Cảm Effaclar Purifying Foaming Gel 200ml,0,0,0,1,0,0,0,0,0,
Bị cạo tróc thế này làm mình thấy k tin tưởng hàng,La Roche-Posay - Gel Rửa Mặt Tạo Bọt Cho Da Dầu Nhạy Cảm Effaclar Purifying Foaming Gel 200ml,0,0,0,1,0,0,0,0,0,
"Shop giao hàng nhanh, đóng gói cẩn thận",La Roche-Posay - Gel Rửa Mặt Tạo Bọt Cho Da Dầu Nhạy Cảm Effaclar Purifying Foaming Gel 200ml,1,0,1,0,0,0,0,0,0,
"Đầu tiên, hơi  lấn cấn vì nắp chai không có tem chống mở nắp, chỉ có co nilon.
Khi sử dụng mình thấy phù hợp với da mặt đủ combo nhạy cảm, mụn, nhờn của mình.
Dạng gel, tạo nhiều bọt. Mùi hương rất dễ chịu, sau khi rửa da mặt rất sạch và mềm mịn, không hề bị khô hay ửng đỏ như các loại khác mình dùng.",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,0,0,0,1,1,1,1,0,0,
"Được bác sĩ kê đơn nên dùng và thấy dùng rất tốt, rửa xong không bị khô mặt như mấy loại trước mình dùng. Săn sale được bên shop còn rẻ nữa nhẹ túi tiền ghê.",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,0,1,0,0,0,1,0,0,0,
"bao bì sản phẩm đẹp, mùi rất thơm, phù hợp cho da dầu mụn, đóng gói sản phẩm cũng khá chắc chắn, giao hàng nhanh, sẽ tiếp tục mua ủng hộ.",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,1,0,1,0,1,1,0,0,0,
"Hãng Floslek này cứ gọi là đỉnh cho da dầu. Sản phẩm là hàng chính hãng , trước mình dùng kem dưỡng của hãng rất tốt, da cải thiện. Tiki giao hàng nhanh chóng.",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,1,0,0,1,0,1,0,0,0,
"sữa rửa mặt rất ok đối vơi da nhờn mụn. mình đã dùng lọ thứ 2, da hết mụn. trước giờ chưa loại nào ok như này. thậm chí cả celtaphil cũng ko bằng. thanks shop rất nhiều",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,0,0,0,0,0,1,0,0,0,
"Hàng chuẩn, giá cả phải chăng. Mình dùng lọ này quen rồi, cải thiện vấn đề mụn đầu đen trên da nhưng không khiến da bị khô. Ai có vấn đề về da nên thử dùng loại này nhé.",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,0,1,0,1,0,1,0,0,0,
"sữa rửa mặt mùi thơm dễ chịu, rửa xong không bị khô da mà còn 1 lớp ẩm, rất đáng để thử",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,0,0,0,0,1,1,0,0,0,
"Hàng chính hãng, thấy Bệnh viện Da liễu kê đơn dùng thích ổn nên mua dùng.",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,0,0,0,1,0,1,0,0,0,
"giao nhanh,sp có tem chống giả nên rất yên tâm,srm có mùi thơm lắm",Floslek Sữa Rửa Mặt Dạng Gel Cho Da Nhờn Mụn Anti Acne Bacterial Face Cleansing Gel 125ml,1,0,0,1,1,0,0,0,0,
kg hai long dat mua kem tr nam gia 119k ma khi giao hang lai giao kem ngan ngua tri nam tan nhan gia 79k rat kg hai long vi dalan dau tien dat hang makg dung san pham toi muon tra lai  hoac giao dung san pham toi da dat mong ti ki  giup toi lien he voi nguoi ban san pham  cam on ti ki,"Kem Hỗ Trợ Trị Nám, Đồi Mồi, Giảm Nhăn ZOLEY 10g",0,1,0,1,0,0,0,0,0,
"Shop ơi, shop có giao nhầm sản phẩm cho mình không ạ? Mình mua kem trị nám, nhưng ngoài hộp là kem ngăn ngừa nám. Mình chưa khui hộp đó có tem chống hàng giả? Shop có thể đổi lại cho mình đúng sản phẩm không ạ? Cảm ơn shop.","Kem Hỗ Trợ Trị Nám, Đồi Mồi, Giảm Nhăn ZOLEY 10g",0,0,0,1,0,0,0,0,0,
"chưa dùng nên chưa biết, giao hàng nhanh, bao bì mới, date 2024","Kem Hỗ Trợ Trị Nám, Đồi Mồi, Giảm Nhăn ZOLEY 10g",1,0,1,1,0,0,0,0,0,
"Minh đặt 2 hộp kem khác nhau,giá tiền khác nhau nhưng lại giao 2 sp giống nhau y chang.đã Quét mã vạch kiểm tra rồi","Kem Hỗ Trợ Trị Nám, Đồi Mồi, Giảm Nhăn ZOLEY 10g",0,0,0,1,0,0,0,0,0,
"sản phẩm khá tốt, cảm giác mịn màn, cấp ẩm tốt. hiệu quả hơn khi mình sử dụng srm của hãng luôn. khi dùng kem có mùi thơm dịu nhẹ và tay thoa kem thì cũng mịn hơn","Kem dưỡng da mụn, giảm nhờn, cấp ẩm Aknicare Cream 50ml",0,0,0,0,1,1,1,0,0,
"K như mong muốn
K làm giảm nhờn","Kem dưỡng da mụn, giảm nhờn, cấp ẩm Aknicare Cream 50ml",0,0,0,0,0,1,0,0,0,
shop ghi tặng mặt nạ mà không thấy cái mặt nạ nào. Treo đầu dê bán thịt chó,"Kem dưỡng da mụn, giảm nhờn, cấp ẩm Aknicare Cream 50ml",0,0,0,1,0,0,0,0,0,
sản phẩm chất lượng tốt,Sữa Rửa Mặt Ngọc Trai Sáng Da KB One (100ml),0,0,0,0,0,1,0,0,0,
ok dc,Sữa Rửa Mặt Ngọc Trai Sáng Da KB One (100ml),0,0,0,0,0,1,0,0,0,
vui lòng xuất đúng tên sản phẩm đăng bán đúng VAT,Sữa Rửa Mặt Ngọc Trai Sáng Da KB One (100ml),0,0,0,1,0,0,0,0,0,
Sản phẩm tốt mẫu mã đúng đẹp và y hình còn chất lượng thì dùng lâu mới biết nói chung rất oke,Sữa Rửa Mặt Ngọc Trai Sáng Da KB One (100ml),0,0,0,1,0,0,0,0,0,
hàng check mả vạch thì đươc. hộp ở ngoài khác so với nhà sản xuất. không nên mua.,Sữa Rửa Mặt Ngọc Trai Sáng Da KB One (100ml),0,0,0,1,0,0,0,0,0,
SRM rất ok,Sữa Rửa Mặt Ngọc Trai Sáng Da KB One (100ml),0,0,0,0,0,1,0,0,0,
"Khinh khủng, gel dính vô da như keo 502, gỡ thật sự ko ra, muốn víu phải đi rửa với nước rất kỹ mới được. Lần đầu tiên dùng gel lột mụn là kinh khủng vậy. Thật sự khinh khủng, nghĩ lại da mình bị gì thì hối hận chết mất","Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,0,1,1,0,0,
"Thật ra keo rất tốt nhưng có vấn đề là nếu sử dụng bình thường thì rất khó để lột ra nguyên mảng lớn, chỉ có thể ngồi lột từng mảng nhỏ. Chính vì vậy nên bán kèm mặt nạ giấy để người dùng sử dụng để lột tốt hơn.","Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,0,1,0,0,0,
"Lần đầu mua hàng mà k dám sử dụng , team lệch khỏi hộp , nếu hàng thật thì ai lại làm ẩu vậy . Đề nghị bán hàng có tâm xíu","Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,1,0,0,0,0,0,
"Tiki giao hàng nhanh. Shop đóng gói cẩn thận. Mùi dễ chịu, không gây kích ứng da, lột mụn đầu đen khá tốt. Không trị sẹo.","Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",1,0,1,0,1,1,0,0,0,
"👍👍👍👍👍
Giao hàng nhanh 
Gói hàng rất cẩn thận","Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",1,0,1,0,0,0,0,0,0,
Không hài lòng với chất keo lột này.keo không lột mụn được.,"Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,0,1,0,0,0,
gel rất lỏng ko thể lột được phải rửa lại bằng nước. thật sự hối hận vì đã mua.,"Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,0,1,1,0,0,
Đã xài thử lột mụn cám OK nha. Sạch mịn chỉ 1 điểm trừ là cái mùi hơi khó ngửi kkkk,"Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,1,1,0,0,0,
"Gel dễ sử dụng, hút mụn sạch, da mình nhạy cảm mà vẫn không bị kích ứng da.","Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,0,1,1,0,0,
Kiêu để 30p em để 2 tiếng lột không ra bị nhầy phải rửa nước luôn vì quá bực,"Gel lột mụn hút sạch mụn cám, mụn đầu đen YOSHI 200gr",0,0,0,0,0,1,0,0,0,
Kem dùng rất hiệu quả luôn ạ. Mình thoa mụn sâng đến chiều là thấy khô mài lại. Thoa 1 2 hôm thì mụn khô cùi cứ khự ra thôi ạ. Mình mua chai thứ 2 rồi. Thoa lên da êm không bị châm chích gì cả. Rất thích ạ. Anh shiper rất nhiệt tình luôn. Shop trả lời tin nhắn tư vấn rất tận tâm. Ủng hộ shop ạ,Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,1,0,0,1,0,1,0,0,0,
"Sau khi sài có hiệu quả mình quay lại đánh giá, rất là ưng luôn nhen, giá cũng hợp lý vừa túi tiền, giảm mụn hẳn luôn, mình quên chụp lại mụn trc đó, rất là đỏ và nhiều. Mình sài cũng nhiều loại rồi, liều sài loại này mà hết, rất đáng tiền mua, sẽ ủng hộ sau khi dùng hết♥️",Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,1,0,0,0,1,0,0,0,
mình thấy có vài đánh giá sử dụng 1 tuýp không tác dụng trông kì kì. Có người phải dùng cả thanh xuân đề điều trị mụn mà tui dùng 4 tuýp r nè vẫn chưa có dấu hiệu từ bỏ nha tr.vía da đang rất đẹp luôn mặc dù mụn còn nhưng số lượng ít và giảm thâm rõ rệt,Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,0,0,0,0,1,0,0,0,
Đóng hàng rất oke nha mọi người. Đợi hàng không lâu đâu ạ. Sẽ dùng thử sản phẩm. Nhìn bề ngoài có vẻ khá uy tín vì đóng gói chắc khỏi bàn ạ. Kĩ lắm luôn. Hàng k bị bóp méo hay kích động mạnh gì cả. Về chất lượng mình sẽ quay lại đánh giá nếu hiểu qua nha. Bước đầu cầm vào hàng là thấy ưng r ne,Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,1,0,1,0,0,0,0,0,0,
"ko biết do cơ địa hay s có 1 tg mỗi lần bị nổi mụn thì toàn là mụn bọc, vừa đau vừa nhức vô tình lướt trúng loại này nên mua về dùng thử chấm 1 cái là sáng mai chỗ mụn nó khô rồi vài ngày sau nó tự gom còi tui đẩy nhẹ là rớt nhân mụn r💯💯💯",Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,0,0,0,0,1,0,0,0,
"sáng bôi thì tầm khoảng chiều chỗ mụn có khô lại, bôi thêm tầm 2 lần là nhân mụn chín và mình tự lấy nhân sạch sẽ đỡ phải dùng sức nặn. Sẽ ủng hộ shop dài lâu",Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,0,0,0,0,1,0,0,0,
"Sản phẩm chất lượng cực mình đã sử dụng tầm gần 1 tháng nên nay mình mới nhận xét được : so với các kem trị mụn khác thì em này quá đỉnh, mụn ẩn trị tầm 2-3 tuần, mụn viêm thì tầm 3-4 ngày, mụn đầu trắng thì 1-2 ngày ( đây là nhận xét riêng của mình,da mình là da hỗn hợp thiên khô)",Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,0,0,0,0,1,0,0,0,
"Thời gian chuẩn bị và giao hàng nhanh lắm nha, đóng gói bao kĩ lun nè. Shop tư vấn siu nhiệt tình lun á 🥰 Sau 3 lần sử dụng thì mình không bị kích ứng hay vấn đề gì hết, chất kem thấm nhanh, hàng mới chính hãng. Xài một thời gian mới biết rõ hiệu quả được, nếu ok sẽ mua lại!",Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,1,0,1,1,0,1,1,0,0,
Shop tư vấn nhiệt tình với kĩ deso. Tui bị thâm đỏ 2 bên má với ít đầu đen ở mũi kiên trì sử dụng thì hôm nay đã tròn 3 tuần sài vùng da thâm đang có dấu hiệu mờ và da cũng sáng hơn hẳn,Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,0,0,1,0,1,0,0,0,
sau 2 tháng sử dụng tình trạng mụn có cải thiện 70% mình chỉ dùng những sản phẩm shop giới thiệu và đầy đủ các bước như shop tư vấn. Cảm ơn Oribe rất nhiều kịp đẹp ăn tết r ạ,Kem Hỗ Trợ Giảm Mụn Ngừa Thâm Liền Sẹo Ori'be Chiết Xuất Tảo Nâu Từ Pháp Tuýp 20g,0,0,0,0,0,1,0,0,0,
Thơm ngon mịn,Kem Dưỡng Trắng Tái Tạo Da Ban Ngày Nivea 5in1 - 50ml - 82335,0,0,0,0,1,1,1,0,0,
"Da mình hỗn hợp mà sài mặt thấy cũng ok , da cho lên tông nhanh thấm nhanh ,mịn mềm mại,
MÀ TIẾC QUÁ BÁN HÀNG KIỂU GÌ MÀ CỨ HẾT HOÀI ĐỀ NGHỊ TIKI LUÔN CẬP NHẬT HÀNG THƯỜNG XUYÊN, NHIỀU THỨ MUA CỦA TIKI RỒI GIỜ MUỐN MUA LẠI MÀ CỨ HẾT HOÀI RIẾT RỒI KHÔNG MUỐN ĐỢI NỮA",Kem Dưỡng Trắng Tái Tạo Da Ban Ngày Nivea 5in1 - 50ml - 82335,0,0,0,0,0,1,1,0,0,
"Sau hơn 3 tháng quay lại đây nhận xét.         Kem lỏng, mịn, chất yaout mát, mùi dễ chịu nhưng lại không hợp với mặt đối với những bạn da dầu, hỗn hợp, mà mình nghi loại này khôhg nên thoa mặt vẫn tốt hơn, cảm giác da bí rít kinh khủng.                                 Mình khuyếnn khích các bạn dùng kem này cho body, sau thời gian cảm giác da sáng hơn tí, da sau thoa cảm giác khá mướt và thơm nhẹ. Che chắn kĩ càng chắc tầm 3-6th da sẽ lên tone nhẹ.",Kem Dưỡng Trắng Tái Tạo Da Ban Ngày Nivea 5in1 - 50ml - 82335,0,0,0,0,1,1,1,0,0,
"Mua đợt KM của tiki. Giao hàng siêu nhanh. Mình khá thích Nivea dùng các sản phẩm khác khá hợp. Nhưng loại này không hợp lắm. Da mình là da hỗn hợp, bôi xong nhìn mặt bóng nhờn hẳn luôn. Mua lâu giờ mới sử dụng, mà kem cũng không lên tone nhé.",Kem Dưỡng Trắng Tái Tạo Da Ban Ngày Nivea 5in1 - 50ml - 82335,1,0,0,0,0,1,0,0,0,
Bao bì vấn như cũ chất kem khá lỏng so với trước. Tiki giao hàng đúng hẹn,Kem Dưỡng Trắng Tái Tạo Da Ban Ngày Nivea 5in1 - 50ml - 82335,1,0,1,0,0,0,1,0,0,
"Tôi mới dùng được vài ngày thấy da mướt hơn, còn trắng hay không thì phải đợi thời gian trả lời, tuy có hơi bóng một chút nhưng không sao",Kem Dưỡng Trắng Tái Tạo Da Ban Ngày Nivea 5in1 - 50ml - 82335,0,0,0,0,0,1,0,0,0,
"Thiệt ra mình mua sản phẩm này ko phải cho mình mà là cho bạn mình, bạn mình vừa mới nhận được sản phẩm đã rất ưng ròi nhe, shop đóng gói cẩn thận, bao bì kem vẫn sạch sẽ. Bạn mình bảo hy vọng sẽ xài tốt.",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),0,0,1,0,0,0,0,0,0,
"Dùng được 1 lần đầu sau đó kem có hiện tượng tách nước, màu kem chuyển dần từ trắng đục sang màu trong hơn. Shop đóng gói kỹ nhưng SP trước khi đóng gơi đã móp méo dẫn đến khi nhận hàng sp bị móp.",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),1,0,1,0,0,0,1,0,1,
"kem trị mụn sử dụng khá tốt, chỉ bị châm chích và nóng một vài ngày đầu, sản phẩm ko mùi, shop tư vấn nhiệt tình, sẽ ủng hộ shop lần sau, giao hàng hơi lâu.",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),1,0,0,1,1,1,0,0,0,
"Tuýp 30g to ám xài tầm 4 đến 6 tháng mới hết, dòng này cần tìm hiểu kỹ trước khi mua vì tùy loại da mà sản phẩm sẽ phù hợp hay không, cảm ơn shop và tiki, chấm điểm 4/5",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),0,0,0,0,0,0,0,0,0,
"Hàng fake ko giống như mô tả, ảnh",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),0,0,0,1,0,0,0,0,0,
"Có tuýp nhỏ thui mà bọc khá kĩ 
Ship hàng nhanh ạ",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),1,0,1,0,0,0,0,0,0,
"Okkk ổnnnnnnn rất okkkk, sẽ ủng hộ lần sau cho shopp",Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),0,0,0,0,0,1,0,0,0,
Nhận được hàng hơi lâu tẹo nhưng mà được shop tặng kèm đồ thích quá,Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),1,0,0,1,0,0,0,0,0,
mới mua về không biết sử dụng sao nhưng vẫn cho 4 sao,Kem hỗ trợ giảm mụn Differin Cream 0.1% Adapalene tuýp 30 gram(Hàng nội địa Pháp),0,0,0,0,0,0,0,0,0,
"Gel nghệ Nano siêu hấp thu Decumar New 20g phù hợp với mọi loại da  😉

Sản phẩm giúp làm hết thâm, hết các vết sẹo trên da  😄

Khi mua sản phẩm của CVI Pharma được tặng kèm Tăm bông Decumar để chấm Gel lên vết mụn, thâm và tổn thương da mọi người nhé  😙

Tôi ủng hộ Shop 5 ⭐️  💯","Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn, Giảm thâm sẹo, Kiểm soát nhờn",0,0,0,1,0,1,0,0,0,
"Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn (mụn viêm, mụn đầu đen, mụn đầu trắng, mụn bọc,...).Kiểm soát nhờn.Ngừa và làm mờ vết thâm sẹo sau mụn hiệu quả.Thành phần từ thiên nhiên, an toàn phù hợp với mọi loại da.Dạng gel dịu nhẹ, không kích ứng da.","Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn, Giảm thâm sẹo, Kiểm soát nhờn",0,0,0,0,0,1,1,0,0,
"Sản phẩm có chất lượng tuyệt vời đúng như mô tả, đóng gói sản phẩm đẹp và chắc chắn, shop phục vụ rất tốt, rất đáng tiền, giao hàng nhanh. p/s: không có thời gian chụp nên mình lấy đỡ hình trên mạng up","Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn, Giảm thâm sẹo, Kiểm soát nhờn",1,0,1,1,0,1,0,0,0,
Sp rất ok sài có hịu quả,"Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn, Giảm thâm sẹo, Kiểm soát nhờn",0,0,0,0,0,1,0,0,0,
"Đã mua của shop nhiêud lần, đung rất hiệu quả, hết mụn nhanh, m.n nên mua","Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn, Giảm thâm sẹo, Kiểm soát nhờn",0,0,0,0,0,1,0,0,0,
Hàng goi cẩn thận giao nhanh hiệu quả rất ok,"Gel nghệ Nano siêu hấp thu Decumar New (20g) - Ngừa mụn, Giảm thâm sẹo, Kiểm soát nhờn",1,0,1,0,0,1,0,0,0,
